origin_iso3,dest_iso3,year,weight,origin_in_degree_centrality,origin_out_degree_centrality,origin_in_strength,origin_out_strength,origin_betweenness_centrality,origin_pagerank,origin_country_name,origin_continent,origin_un_region,origin_income_group,origin_louvain_community,origin_leiden_community,origin_gn_community,origin_dominant_region,origin_community_label,origin_boundary_score,origin_is_boundary_node,origin_gdp_per_capita,origin_population,origin_unemployment,origin_conflict_intensity,origin_education_index,origin_climate_vulnerability,origin_visa_openness_index,dest_in_degree_centrality,dest_out_degree_centrality,dest_in_strength,dest_out_strength,dest_betweenness_centrality,dest_pagerank,dest_country_name,dest_continent,dest_un_region,dest_income_group,dest_louvain_community,dest_leiden_community,dest_gn_community,dest_dominant_region,dest_community_label,dest_boundary_score,dest_is_boundary_node,dest_gdp_per_capita,dest_population,dest_unemployment,dest_conflict_intensity,dest_education_index,dest_climate_vulnerability,dest_visa_openness_index,log_weight,same_continent,same_income_group,same_community
DEU,ITA,2005,111589.0,0.1163793103448275,0.5258620689655172,3689738.0,2227689.0,0.2773157374234961,0.0232511876911118,Germany,Europe,Western Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,35084.4363546269,82469422.0,11.193,0.0,13.70372963,0.307765033328912,123.8,0.6120689655172413,0.4525862068965517,1735735.0,1288941.0,0.0312597029407374,0.0253542056888772,Italy,Europe,Southern Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,32062.723833669,58166682.0,7.73,0.0,9.271820068,0.345366321508079,122.9,11.622586719179747,1,1,1
PHL,MYS,2005,111365.0,0.0387931034482758,0.3879310344827586,40582.0,2294899.0,0.0084344678310195,0.0021173291576567,Philippines,Asia,South-Eastern Asia,Lower middle income,5,4,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,1220.46018559867,88015962.0,3.795,470.0,8.65989995,0.48444398784707,31.7,0.1034482758620689,0.2025862068965517,878043.0,691364.0,0.0159994028959546,0.0040709919633254,Malaysia,Asia,South-Eastern Asia,Upper middle income,5,4,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,5555.58179951206,25836071.0,3.53,0.0,7.591450214,0.392930049557538,115.2,11.620577353427153,1,0,1
HKG,USA,2005,110919.0,0.125,0.1163793103448275,1399752.0,407738.0,0.0023477384684281,0.0058933206519446,Hong Kong,Asia,Eastern Asia,High income,2,4,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.8571428571428571,True,26649.637724155,6813200.0,5.58,0.0,10.87624388,,105.6,0.2543103448275862,0.6939655172413793,17785492.0,1151660.0,0.5455883340797134,0.1293102992872409,United States,Americas,Northern America,High income,6,3,2,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.5714285714285714,True,44123.3996470026,295516599.0,5.084,108.0,12.82981014,0.317202079106229,124.8,11.616564499729714,0,1,0
ITA,CHE,2005,110390.0,0.6120689655172413,0.4525862068965517,1735735.0,1288941.0,0.0312597029407374,0.0253542056888772,Italy,Europe,Southern Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,32062.723833669,58166682.0,7.73,0.0,9.271820068,0.345366321508079,122.9,0.1939655172413793,0.3189655172413793,808470.0,243992.0,0.0043041871921182,0.0120593608922106,Switzerland,Europe,Western Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,57080.0704338193,7437115.0,4.437,0.0,11.20548866,0.292778717484656,121.9,11.611783887762924,1,1,1
AUT,DEU,2005,109792.0,0.1853448275862069,0.2629310344827586,547315.0,221254.0,0.0048259068517689,0.0046795860129997,Austria,Europe,Western Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,38157.37022862,8227829.0,5.682,0.0,11.55885029,0.304438612882453,120.0,0.1163793103448275,0.5258620689655172,3689738.0,2227689.0,0.2773157374234961,0.0232511876911118,Germany,Europe,Western Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,35084.4363546269,82469422.0,11.193,0.0,13.70372963,0.307765033328912,123.8,11.606352053748438,1,1,1
IND,SAU,2005,109006.0,0.1724137931034483,0.5258620689655172,2778940.0,3547134.0,0.1111480258247499,0.0102989675497721,India,Asia,South Asia,Lower middle income,5,4,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,710.488080408949,1154676322.0,7.551,1382.0,4.529458673,0.531487592740426,24.0,0.0818965517241379,0.1810344827586207,1607963.0,42672.0,0.0,0.0069207064619462,Saudi Arabia,Asia,Western Asia,High income,5,4,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,15975.7473782258,20559890.0,6.051,0.0,7.761379878,0.436122574407472,29.8,11.599167379332739,1,0,1
FIN,SWE,2005,108819.0,0.728448275862069,0.1982758620689655,62024.0,138751.0,0.0,0.0026938363152088,Finland,Europe,Northern Europe,High income,4,1,26,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,39049.8703780223,5246096.0,9.602,0.0,12.18332958,0.285166580164629,124.8,0.2370689655172413,0.2629310344827586,499584.0,80552.0,0.0153472533213912,0.0093573208113619,Sweden,Europe,Northern Europe,High income,4,1,26,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,43378.4077394363,9029572.0,7.81,0.0,12.25926018,0.313143984125234,123.8,11.597450420039916,1,1,1
TUR,FRA,2005,108487.0,0.1896551724137931,0.3362068965517241,669109.0,1232141.0,0.0056954396178534,0.0067933974731964,Turkey,Asia,Western Asia,Upper middle income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,7331.85429430255,69329557.0,10.636,293.0,5.973519802,0.395049414090685,49.9,0.2284482758620689,0.5732758620689655,3218363.0,972649.0,0.2692290826989103,0.0323510886385339,France,Europe,Western Europe,High income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,34696.3718316971,63180854.0,8.882,0.0,10.31739044,0.307594723249661,122.9,11.59439484676778,0,0,0
COD,COG,2005,107545.0,0.0301724137931034,0.2155172413793103,254191.0,512906.0,0.0151733467681743,0.0019859498782239,DR Congo,Africa,Sub-Saharan Africa,Low income,1,1,14,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,214.539740473519,58775724.0,2.948,34.0,5.438845614,0.564748968644645,15.0,0.0905172413793103,0.146551724137931,142464.0,79176.0,0.0015434206597999,0.0013975470630696,Congo,Africa,Sub-Saharan Africa,Lower middle income,1,1,15,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,1799.05158366154,3696393.0,19.796,0.0,7.502929697,0.551134051559731,25.9,11.585673942000517,1,0,1
CHL,ARG,2005,107246.0,0.4094827586206896,0.2068965517241379,117689.0,214340.0,0.0049780750858337,0.0034681024704177,Chile,Americas,Latin America,High income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,7480.32330998636,16348778.0,9.34,0.0,9.736940066,0.356231621276745,104.6,0.3103448275862069,0.2672413793103448,867601.0,407086.0,0.0369551425585908,0.0108841984259797,Argentina,Americas,Latin America,Upper middle income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,5067.65342293276,39216789.0,11.506,0.0,10.0989666,0.402375656409618,97.0,11.582889864371067,1,0,1
ZWE,ZAF,2005,107204.0,0.0258620689655172,0.1293103448275862,137401.0,255959.0,0.0200644685773996,0.002700071915857,Zimbabwe,Africa,Sub-Saharan Africa,Low income,1,1,2,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,461.271387547912,12483432.0,4.632,0.0,7.158780956,0.523748547646841,39.4,0.5129310344827586,0.2974137931034483,509940.0,307703.0,0.0398680773249738,0.0092662606433833,South Africa,Africa,Sub-Saharan Africa,Upper middle income,1,1,2,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,5836.87663325127,49490033.0,22.472,0.0,8.899390221,0.411870793335461,62.4,11.58249816832219,1,0,1
RUS,EST,2005,107100.0,0.1810344827586207,0.418103448275862,5846190.0,5055674.0,0.1455163084042394,0.0148971742306036,Russia,Europe,Eastern Europe,Upper middle income,0,5,2,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,5323.455078125,143518814.0,7.124,682.0,12.24051988,0.333558279335486,33.6,0.1163793103448275,0.1422413793103448,139219.0,62276.0,0.0,0.0010596555543645,Estonia,Europe,Northern Europe,High income,0,5,2,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,10414.6381183565,1354775.0,8.033,0.0,13.02964497,0.343091662561354,87.4,11.581527593460411,1,0,1
CHN,TWN,2005,107047.0,0.418103448275862,0.6077586206896551,319349.0,3684471.0,0.136538382594417,0.0073894742389218,China,Asia,Eastern Asia,Upper middle income,2,3,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,1777.64496828464,1303720000.0,4.52,0.0,6.327514887,0.406391542814289,17.3,0.0991379310344827,0.0689655172413793,375442.0,326985.0,0.0008260561277802,0.0017258098755942,Taiwan,Asia,Eastern Asia,High income,6,3,2,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.7142857142857143,True,,,,,,,,11.581032610984824,1,0,0
FRA,USA,2005,106082.0,0.2284482758620689,0.5732758620689655,3218363.0,972649.0,0.2692290826989103,0.0323510886385339,France,Europe,Western Europe,High income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,34696.3718316971,63180854.0,8.882,0.0,10.31739044,0.307594723249661,122.9,0.2543103448275862,0.6939655172413793,17785492.0,1151660.0,0.5455883340797134,0.1293102992872409,United States,Americas,Northern America,High income,6,3,2,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.5714285714285714,True,44123.3996470026,295516599.0,5.084,108.0,12.82981014,0.317202079106229,124.8,11.57197708556279,0,1,0
ITA,AUS,2005,105464.0,0.6120689655172413,0.4525862068965517,1735735.0,1288941.0,0.0312597029407374,0.0253542056888772,Italy,Europe,Southern Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,32062.723833669,58166682.0,7.73,0.0,9.271820068,0.345366321508079,122.9,0.8448275862068966,0.4008620689655172,2458602.0,172340.0,0.1581027951933124,0.0551832418828499,Australia,Oceania,Australia/NZ,High income,2,0,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,34535.20727091,20176844.0,5.036,0.0,11.54751968,0.327109606521956,115.2,11.56613442330137,0,1,0
IDN,HKG,2005,104741.0,0.0862068965517241,0.271551724137931,40427.0,1332690.0,0.0092605239587998,0.002280136628839,Indonesia,Asia,South-Eastern Asia,Upper middle income,2,4,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,1238.21447629488,230871650.0,7.945,213.0,7.320812047,0.479714819986965,27.8,0.125,0.1163793103448275,1399752.0,407738.0,0.0023477384684281,0.0058933206519446,Hong Kong,Asia,Eastern Asia,High income,2,4,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.8571428571428571,True,26649.637724155,6813200.0,5.58,0.0,10.87624388,,105.6,11.559255462552835,1,0,1
CHN,GBR,2005,103890.0,0.418103448275862,0.6077586206896551,319349.0,3684471.0,0.136538382594417,0.0073894742389218,China,Asia,Eastern Asia,Upper middle income,2,3,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,1777.64496828464,1303720000.0,4.52,0.0,6.327514887,0.406391542814289,17.3,0.1508620689655172,0.603448275862069,2314277.0,2135347.0,0.3907462867592178,0.0486365649399285,United Kingdom,Europe,Northern Europe,High income,2,0,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.8571428571428571,True,42240.2462987547,60401206.0,4.884,0.0,11.96834514,0.274699996375347,122.9,11.551097551583753,0,0,1
CHE,ITA,2005,103601.0,0.1939655172413793,0.3189655172413793,808470.0,243992.0,0.0043041871921182,0.0120593608922106,Switzerland,Europe,Western Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,57080.0704338193,7437115.0,4.437,0.0,11.20548866,0.292778717484656,121.9,0.6120689655172413,0.4525862068965517,1735735.0,1288941.0,0.0312597029407374,0.0253542056888772,Italy,Europe,Southern Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,32062.723833669,58166682.0,7.73,0.0,9.271820068,0.345366321508079,122.9,11.548311913640486,1,1,1
SUR,NLD,2005,103210.0,0.0172413793103448,0.0991379310344827,8993.0,129567.0,0.0085866360650843,0.0006973871607097,Suriname,Americas,Latin America,Upper middle income,2,0,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,3453.42865937765,519313.0,9.302,0.0,7.778472662,0.398274345108253,38.4,0.1724137931034483,0.375,711491.0,277573.0,0.0288250111957008,0.0070073072903948,Netherlands,Europe,Western Europe,High income,2,0,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,42165.396168388,16319868.0,5.872,0.0,11.78781033,0.342100112979137,121.0,11.544530715496666,0,0,1
LAO,USA,2005,102752.0,0.0258620689655172,0.1034482758620689,7797.0,245561.0,0.0,0.0006562578889549,Laos,Asia,South-Eastern Asia,Lower middle income,5,4,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.7142857142857143,True,466.061506997741,5869523.0,1.35,0.0,4.607268378,0.519726331169697,19.2,0.2543103448275862,0.6939655172413793,17785492.0,1151660.0,0.5455883340797134,0.1293102992872409,United States,Americas,Northern America,High income,6,3,2,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.5714285714285714,True,44123.3996470026,295516599.0,5.084,108.0,12.82981014,0.317202079106229,124.8,11.540083329012546,0,0,0
COD,RWA,2005,102386.0,0.0301724137931034,0.2155172413793103,254191.0,512906.0,0.0151733467681743,0.0019859498782239,DR Congo,Africa,Sub-Saharan Africa,Low income,1,1,14,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,214.539740473519,58775724.0,2.948,34.0,5.438845614,0.564748968644645,15.0,0.021551724137931,0.1336206896551724,202193.0,149111.0,0.0223252537692192,0.0020808028112144,Rwanda,Africa,Sub-Saharan Africa,Low income,1,1,14,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,324.016863847189,9054528.0,11.842,0.0,3.03712282,0.593288918260981,22.1,11.536515030403315,1,1,1
ITA,ARG,2005,101442.0,0.6120689655172413,0.4525862068965517,1735735.0,1288941.0,0.0312597029407374,0.0253542056888772,Italy,Europe,Southern Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,32062.723833669,58166682.0,7.73,0.0,9.271820068,0.345366321508079,122.9,0.3103448275862069,0.2672413793103448,867601.0,407086.0,0.0369551425585908,0.0108841984259797,Argentina,Americas,Latin America,Upper middle income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,5067.65342293276,39216789.0,11.506,0.0,10.0989666,0.402375656409618,97.0,11.52725234336624,0,0,0
RUS,KGZ,2005,101430.0,0.1810344827586207,0.418103448275862,5846190.0,5055674.0,0.1455163084042394,0.0148971742306036,Russia,Europe,Eastern Europe,Upper middle income,0,5,2,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,5323.455078125,143518814.0,7.124,682.0,12.24051988,0.333558279335486,33.6,0.0991379310344827,0.125,177470.0,343042.0,0.0,0.0011262274808878,Kyrgyzstan,Asia,Central Asia,Lower middle income,0,5,2,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,476.548193640077,5162640.0,2.816,0.0,10.63333817,0.352467697608272,26.9,11.527134043337512,0,0,1
HTI,DOM,2005,100592.0,0.0905172413793103,0.1939655172413793,6706.0,458636.0,0.0129560382146589,0.0008131503928272,Haiti,Americas,Latin America,Low income,3,7,6,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.7142857142857143,True,775.845704056916,9061273.0,14.559,0.0,4.274355159,0.525837583303478,21.1,0.4094827586206896,0.2284482758620689,145510.0,554218.0,0.0041954955963576,0.0037582140746205,Dominican Republic,Americas,Latin America,Upper middle income,3,7,6,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.7142857142857143,True,3878.31206735244,9225034.0,6.587,0.0,6.854324609,0.434757148463165,24.0,11.518837951721832,1,0,1
PHL,HKG,2005,99641.0,0.0387931034482758,0.3879310344827586,40582.0,2294899.0,0.0084344678310195,0.0021173291576567,Philippines,Asia,South-Eastern Asia,Lower middle income,5,4,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,1220.46018559867,88015962.0,3.795,470.0,8.65989995,0.48444398784707,31.7,0.125,0.1163793103448275,1399752.0,407738.0,0.0023477384684281,0.0058933206519446,Hong Kong,Asia,Eastern Asia,High income,2,4,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.8571428571428571,True,26649.637724155,6813200.0,5.58,0.0,10.87624388,,105.6,11.509339041434808,1,0,0
SOM,KEN,2005,98561.0,0.0086206896551724,0.2112068965517241,548.0,331019.0,0.0,0.0006461004674904,Somalia,Africa,Sub-Saharan Africa,Low income,1,1,14,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,439.979907805478,10644228.0,18.671,0.0,1.9003,0.633327412710767,15.0,0.0560344827586206,0.1767241379310344,343807.0,174155.0,0.031759684281236,0.0031624312987952,Kenya,Africa,Sub-Saharan Africa,Lower middle income,1,1,14,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,523.456312433863,35796484.0,2.739,0.0,6.0088834,0.519940367455903,44.2,11.498441070769255,1,0,1
ERI,SDN,2005,98523.0,0.0905172413793103,0.1422413793103448,6455.0,130823.0,0.0,0.0006880054692979,Eritrea,Africa,Sub-Saharan Africa,Low income,4,1,27,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,412.753079199423,2661215.0,5.721,0.0,4.710979562,0.619551476607574,19.2,0.0603448275862068,0.1939655172413793,250304.0,462430.0,0.0754537057769816,0.0026612149765147,Sudan,Africa,Sub-Saharan Africa,Low income,1,1,2,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,905.543640136719,31262444.0,15.545,161.0,2.93,0.61048938727574,16.3,11.4980554523035,1,1,0
FRA,ESP,2005,97807.0,0.2284482758620689,0.5732758620689655,3218363.0,972649.0,0.2692290826989103,0.0323510886385339,France,Europe,Western Europe,High income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,34696.3718316971,63180854.0,8.882,0.0,10.31739044,0.307594723249661,122.9,0.2025862068965517,0.3706896551724138,1993015.0,597053.0,0.1040395954620092,0.0205658258433996,Spain,Europe,Southern Europe,High income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,26450.9530130382,43653155.0,9.146,0.0,8.923020363,0.312232662684727,121.9,11.490761652268507,1,1,1
ROU,HUN,2005,95536.0,0.1206896551724137,0.2844827586206896,59131.0,1034448.0,2.1738319152112257e-05,0.0010336687709277,Romania,Europe,Eastern Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,4618.00350802913,21319685.0,7.174,0.0,10.22507782,0.429309416945104,70.1,0.6724137931034483,0.2241379310344827,188161.0,175993.0,0.0,0.0021797613354304,Hungary,Europe,Eastern Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,11212.2046968994,10087065.0,7.189,0.0,10.83236027,0.36842501303264,97.0,11.467268885990409,1,1,1
GRC,DEU,2005,94890.0,0.9051724137931034,0.2413793103448275,603030.0,368128.0,0.0146951037468278,0.0097068580524179,Greece,Europe,Southern Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,0.7142857142857143,True,22054.1315756886,10987314.0,10.074,0.0,9.747819901,0.337500021952316,115.2,0.1163793103448275,0.5258620689655172,3689738.0,2227689.0,0.2773157374234961,0.0232511876911118,Germany,Europe,Western Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,35084.4363546269,82469422.0,11.193,0.0,13.70372963,0.307765033328912,123.8,11.460484143430559,1,1,1
HRV,DEU,2005,94873.0,0.3060344827586206,0.1724137931034483,275037.0,531655.0,0.0169124123003433,0.0018514861616708,Croatia,Europe,Eastern Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,10443.4484003498,4310145.0,12.598,0.0,10.41395016,0.384563288077107,80.6,0.1163793103448275,0.5258620689655172,3689738.0,2227689.0,0.2773157374234961,0.0232511876911118,Germany,Europe,Western Europe,High income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,35084.4363546269,82469422.0,11.193,0.0,13.70372963,0.307765033328912,123.8,11.46030497445793,1,1,1
ARG,USA,2005,94063.0,0.3103448275862069,0.2672413793103448,867601.0,407086.0,0.0369551425585908,0.0108841984259797,Argentina,Americas,Latin America,Upper middle income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,5067.65342293276,39216789.0,11.506,0.0,10.0989666,0.402375656409618,97.0,0.2543103448275862,0.6939655172413793,17785492.0,1151660.0,0.5455883340797134,0.1293102992872409,United States,Americas,Northern America,High income,6,3,2,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.5714285714285714,True,44123.3996470026,295516599.0,5.084,108.0,12.82981014,0.317202079106229,124.8,11.451730680642036,1,0,0
