origin_iso3,dest_iso3,year,weight
DOM,USA,2025,827425.6901378805
SLV,USA,2025,788454.5343964136
VNM,USA,2025,787335.2434863055
UKR,RUS,2025,752530.7709714955
LBN,EGY,2025,750312.5
DZA,FRA,2025,737699.3420268224
CUB,USA,2025,727561.1120239566
KAZ,RUS,2025,708723.074932484
AFG,PAK,2025,698698.9910349188
VNM,JPN,2025,695561.1287051034
IRQ,TUR,2025,670926.6522449316
TUR,DEU,2025,657591.8061912702
RUS,DEU,2025,649071.7260288546
DEU,USA,2025,616851.2416999135
KOR,USA,2025,609543.8533396983
ROU,GBR,2025,602418.8640014924
GTM,USA,2025,593315.5321236216
HTI,BRA,2025,591052.1551724138
CHN,JPN,2025,577556.7125604417
ROU,ITA,2025,577222.634529739
COL,USA,2025,567192.2055264084
MAR,FRA,2025,565779.1598377663
IND,PAK,2025,559342.7536704935
GBR,AUS,2025,558647.1921706863
NPL,IND,2025,548609.9488086321
ZWE,ZAF,2025,547276.4023388481
IND,CAN,2025,542252.2516082311
IND,GBR,2025,524704.3108184814
ROU,DEU,2025,523849.1323581949
JAM,USA,2025,519802.13844671386
IND,AUS,2025,514231.897714498
HND,USA,2025,493361.7206427074
YEM,SAU,2025,487064.6147578946
COD,UGA,2025,484429.8589833256
MAR,ESP,2025,484006.3325711091
CAN,USA,2025,483043.1200018136
KAZ,DEU,2025,476487.8587183112
RUS,UZB,2025,464383.21425257495
BRA,USA,2025,462527.05715624493
PHL,CAN,2025,462055.95109875547
PHL,SAU,2025,453240.1236103211
MAR,EGY,2025,443682.0
COL,ESP,2025,439969.1825574596
POL,GBR,2025,437708.6469351682
CHN,AUS,2025,435626.9234501329
GBR,USA,2025,434367.695600753
HTI,CHL,2025,429967.15089514066
CHN,KOR,2025,419655.7827075077
USA,MEX,2025,410157.66953898384
CHN,CAN,2025,398227.99667569535
HTI,USA,2025,396824.529740704
RUS,KAZ,2025,389314.2815037578
UZB,KAZ,2025,379321.7876796715
PAK,IND,2025,378884.8493018654
SYR,LBN,2025,368391.7999847453
RUS,BLR,2025,366426.96744124393
UZB,RUS,2025,364335.71545616206
IND,KWT,2025,351119.0756714119
PAK,GBR,2025,349372.8880232351
AFG,TUR,2025,328026.20803970686
PSE,SYR,2025,321685.6015728926
JPN,USA,2025,314613.5328508307
EGY,ARE,2025,300062.040448352
PRT,FRA,2025,298622.49339651177
IND,NPL,2025,296519.94463851355
NZL,AUS,2025,292387.54669557564
ALB,ITA,2025,290861.0543977065
EGY,SAU,2025,290351.9383299908
NGA,USA,2025,285992.321541653
PRY,ARG,2025,283477.16417682305
ROU,ESP,2025,275893.20846941066
HND,ESP,2025,270249.02957021433
THA,KOR,2025,268990.464877193
RUS,USA,2025,266649.72882385994
PSE,LBN,2025,258813.00893803523
PER,USA,2025,250498.67587257296
PHL,JPN,2025,248861.17469342067
IDN,MYS,2025,248108.4225311372
PAK,ARE,2025,245973.96932101465
BGR,DEU,2025,240839.39557308544
MAR,ITA,2025,239100.46689401977
UKR,USA,2025,238588.37156808795
AFG,DEU,2025,237681.4503421491
PHL,AUS,2025,235496.27971564757
COL,CHL,2025,234188.0969049253
CHN,EGY,2025,232460.1666666667
ECU,USA,2025,230627.56329546575
IRQ,DEU,2025,227267.2758295295
ECU,ESP,2025,226996.9215427179
POL,USA,2025,224511.35986766615
TKM,TUR,2025,221576.73931004497
TUN,FRA,2025,217377.36357378852
UKR,ITA,2025,213713.75017215588
IRN,USA,2025,212892.65974188197
UKR,DEU,2025,212238.4689287259
PAK,USA,2025,211585.50777702904
GBR,CAN,2025,210945.52798339547
ITA,DEU,2025,208391.00629464924
CAF,COD,2025,207507.66359691697
SYR,SWE,2025,207070.07751491223
KOR,JPN,2025,206572.36905050845
MYS,BGD,2025,203266.9796877336
NIC,CRI,2025,201692.33099268764
SYR,SAU,2025,199961.5172121761
ALB,GRC,2025,195623.58523503115
BGR,TUR,2025,191235.35354505965
BGD,ARE,2025,190740.606198209
EGY,KWT,2025,190371.55311206175
BIH,HRV,2025,188937.17289525227
CZE,DEU,2025,187975.08405909353
DEU,TUR,2025,187763.99755659467
THA,USA,2025,185610.7569010879
IDN,ARE,2025,185552.2342646371
BEN,NGA,2025,185064.9903946623
DEU,CHE,2025,184611.1129580571
PER,ESP,2025,184486.1281719925
VNM,AUS,2025,182489.605355616
BOL,ARG,2025,182420.73529564333
ITA,GBR,2025,180415.5997417114
HTI,DOM,2025,180373.9800993816
SOM,KEN,2025,176898.91537315
ARG,ESP,2025,176121.1901974589
ETH,USA,2025,174816.57873418138
BGD,SAU,2025,174681.7894082138
IND,SAU,2025,174637.12040000933
PAK,SAU,2025,172080.4075095086
LAO,THA,2025,171979.71378598103
HRV,DEU,2025,170686.18243904292
KHM,THA,2025,170447.04123910525
AFG,GRC,2025,169533.36605042018
KGZ,RUS,2025,169439.11061085667
TJK,RUS,2025,168402.6996553092
CAF,CMR,2025,167881.52325356286
MDA,ITA,2025,166454.06929877345
BIH,DEU,2025,163574.77227523323
BGD,USA,2025,162807.87672135886
CHN,BGD,2025,162535.43224040067
NGA,GBR,2025,162134.40242438155
ITA,USA,2025,159785.25896300058
ITA,FRA,2025,159141.73640366463
BIH,SRB,2025,157412.96328211785
IRN,DEU,2025,156261.4331984775
BGD,GBR,2025,156075.421170487
NPL,AUS,2025,154945.00040453076
PER,CHL,2025,154910.2189653134
CHN,ITA,2025,154662.6179427926
BLR,RUS,2025,153929.03888643393
IRN,TUR,2025,153765.3213933759
IRL,GBR,2025,153481.33583021225
VNM,KOR,2025,152734.9196945761
IDN,BGD,2025,152641.89090676376
SYR,NLD,2025,152447.17054263566
PHL,ARE,2025,150787.75933537385
MOZ,ZAF,2025,150098.6659240247
GBR,POL,2025,149501.92724584482
BLR,UKR,2025,149419.41571137018
LSO,ZAF,2025,149332.54556261527
SRB,DEU,2025,149217.95305444126
EGY,JOR,2025,148845.04454238905
ESP,FRA,2025,148778.83486729453
BOL,CHL,2025,148225.36780600785
ARM,RUS,2025,147035.7068479412
GBR,IRL,2025,146748.63863163997
GUY,USA,2025,145395.23979797456
SOM,EGY,2025,142657.7656424581
AZE,RUS,2025,140504.40187588753
NPL,MYS,2025,140224.0
DEU,GBR,2025,140210.4072592448
DEU,AUT,2025,137705.6779907936
IRQ,USA,2025,137608.0375649367
GBR,ESP,2025,137177.46078974928
NPL,USA,2025,136425.1049001539
RUS,TJK,2025,136219.0436271832
NGA,NER,2025,135294.15393194588
BDI,TZA,2025,135064.80965526684
IND,OMN,2025,134897.71861825106
BRA,ESP,2025,134645.86201944653
NIC,USA,2025,131954.07360278425
SYR,IRQ,2025,131757.65899441342
PAK,CAN,2025,131588.83146470075
UGA,KEN,2025,130687.86238089016
IND,QAT,2025,130608.38435222702
IRQ,JOR,2025,130176.98818223338
GRC,DEU,2025,129932.5982818828
IDN,SAU,2025,129214.61435455308
LKA,IND,2025,127393.50942158428
GBR,NZL,2025,127047.50182277172
EGY,USA,2025,126571.3990447996
DOM,ESP,2025,126475.67592756874
KAZ,UKR,2025,126166.1309381401
MAR,BEL,2025,124949.97589792528
LKA,QAT,2025,124608.00324790664
PHL,MYS,2025,123992.00358498358
TTO,USA,2025,123930.28962743533
NIC,ESP,2025,123176.1165644172
GHA,USA,2025,122301.31541674232
SVK,CZE,2025,121864.13815854052
TUR,FRA,2025,121605.10916817273
ITA,CHE,2025,121422.03386138788
ESP,GBR,2025,121244.40256780614
CHN,ESP,2025,120676.1309862412
ETH,SAU,2025,120348.78261411937
NGA,CMR,2025,120347.56678167263
HND,MEX,2025,120031.07707041226
USA,CAN,2025,120009.94372688064
COM,FRA,2025,119948.25841145388
FRA,USA,2025,119255.6025757676
BGD,OMN,2025,118015.9944868006
ZAF,GBR,2025,117868.804655236
COD,RWA,2025,117532.03218005034
BRA,JPN,2025,117136.01641952444
GHA,NGA,2025,116911.48116487828
USA,GBR,2025,116033.57519682514
ROU,HUN,2025,115965.29153356218
BOL,ESP,2025,115852.0576100019
AUT,DEU,2025,115300.35417694051
RWA,COD,2025,114999.83388081731
HRV,SRB,2025,114925.10998651778
MYS,AUS,2025,114849.54180846208
UZB,UKR,2025,114242.9014441348
LTU,GBR,2025,113829.81559195522
POL,NLD,2025,113666.70727745288
ZAF,AUS,2025,113611.93048746284
DEU,ITA,2025,113306.97938360472
UKR,BLR,2025,113126.86398983744
CUB,ESP,2025,112837.77090975274
CHN,KAZ,2025,112797.59844648364
UZB,TUR,2025,112773.11113256734
FRA,ESP,2025,112374.7350281771
BRA,ITA,2025,112177.90100578996
HUN,DEU,2025,112172.713639393
PHL,GBR,2025,111150.86613884696
COD,BDI,2025,110922.90805410354
ARG,USA,2025,110672.85133388297
CHN,DEU,2025,110053.61903396876
AFG,USA,2025,109837.27173164008
ROU,USA,2025,109400.0657360522
IRQ,SYR,2025,109131.7422602804
AGO,PRT,2025,108044.79564454536
PRY,ESP,2025,108007.82141811948
COL,ECU,2025,107187.32402037997
SOM,YEM,2025,107164.20975594796
IND,DEU,2025,105701.9584263656
ERI,ETH,2025,105217.26522064111
TKM,KAZ,2025,104745.85563041386
NPL,JPN,2025,104678.07612477503
BIH,NLD,2025,104035.33090024332
FRA,BEL,2025,103871.53783372388
VNM,CAN,2025,103292.42533584753
AZE,TUR,2025,103217.17959082368
IRN,CAN,2025,102970.09730277088
MDG,FRA,2025,102810.6442841706
MAR,ISR,2025,102500.86212785335
TUR,NLD,2025,101552.38851542713
CHE,ITA,2025,100915.5716275739
PRT,GBR,2025,100814.68592584955
KEN,USA,2025,99699.72908258656
CHN,NZL,2025,99546.0384310618
IDN,KWT,2025,99297.00107781564
SUR,NLD,2025,99084.32746891624
BRA,PRT,2025,98853.39288528648
DEU,FRA,2025,98744.75278692944
PAK,KWT,2025,98522.77760212538
BEL,FRA,2025,96704.7650552635
FRA,CHE,2025,95905.26385319726
PHL,ITA,2025,95525.1341932564
PRT,CHE,2025,94554.04222160378
UKR,POL,2025,94152.15048377398
BIH,AUT,2025,93216.63971777709
FRA,GBR,2025,92733.75136446331
SYR,GRC,2025,92380.34444671712
CHN,GBR,2025,91571.70985040718
ITA,CAN,2025,91109.59305528233
FRA,DEU,2025,91045.9403842506
ROU,AUT,2025,91011.31623617664
DZA,EGY,2025,90738.0
IND,ITA,2025,90360.8712312289
JOR,SAU,2025,90344.31393558253
ESP,USA,2025,90331.96134440972
MWI,ZAF,2025,90308.942315985
NPL,QAT,2025,89786.77035765805
SEN,FRA,2025,89582.13587068053
ESP,DEU,2025,89224.85693970909
MAR,NLD,2025,88836.74072752331
ROU,FRA,2025,88604.3140250269
UKR,ISR,2025,88324.0706492384
ITA,ESP,2025,88266.47501298187
LAO,BGD,2025,88027.04041823876
SAU,TUR,2025,87973.43945343175
AGO,COD,2025,87113.56680480218
PAN,USA,2025,86620.6890102389
KHM,USA,2025,86246.98864576923
LAO,USA,2025,85933.79934517761
PSE,LBY,2025,85604.37339431445
THA,AUS,2025,84686.25080385852
MLI,NGA,2025,84625.34129354604
UKR,ESP,2025,83709.54750490523
JAM,CAN,2025,83665.56861639475
MDA,UKR,2025,83617.56315132335
GBR,FRA,2025,83467.00119779127
COD,COG,2025,83220.06568467518
GHA,GBR,2025,82197.8684110601
CHL,ARG,2025,81221.0686726004
SOM,ETH,2025,80556.45365978335
SYR,CAN,2025,80448.21820235059
JAM,GBR,2025,80112.95533636647
SRB,AUT,2025,79909.91188110475
FIN,SWE,2025,79203.84839844122
PER,ARG,2025,78969.99777622006
UKR,CZE,2025,78610.63334872841
LKA,AUS,2025,78206.70850832168
ZAF,USA,2025,78105.71731556985
CMR,FRA,2025,78098.12981201189
DEU,ESP,2025,77820.2426558894
TGO,BEN,2025,77722.15295969586
TGO,NGA,2025,77650.82659306371
MDA,RUS,2025,77204.89042843632
EGY,TUR,2025,77109.14932126696
LKA,GBR,2025,76787.87296948594
RUS,ISR,2025,76392.46551724139
PER,ITA,2025,76067.1853122544
YEM,EGY,2025,76036.99056603774
TUR,AUT,2025,75949.09311041026
VNM,DEU,2025,75897.72457033984
ITA,AUS,2025,75788.86502311891
POL,ITA,2025,75362.01959855742
IRQ,SWE,2025,75350.2511547344
USA,DEU,2025,75165.4215648181
SEN,GMB,2025,75142.9842791411
CHN,FRA,2025,74751.66283787906
RUS,ESP,2025,74743.96013572467
IND,BHR,2025,74232.67950477538
IND,NZL,2025,74208.05937130215
LBN,USA,2025,73331.79569556053
KOR,CAN,2025,73292.93708943912
RUS,TUR,2025,73200.61133997786
HTI,FRA,2025,73112.42493034572
FRA,ITA,2025,72939.1303775992
DEU,NLD,2025,72869.53050305827
PAK,QAT,2025,71925.94921366696
KEN,GBR,2025,71279.88466628589
LKA,CAN,2025,71050.8555324264
CHN,IDN,2025,71003.45524625268
COD,FRA,2025,70937.12749419197
KAZ,KOR,2025,70340.16584022039
ZWE,GBR,2025,70242.87772493929
VNM,FRA,2025,69781.44168021763
GEO,RUS,2025,69397.47474219256
TUR,GBR,2025,69312.36427014355
POL,CAN,2025,69311.18473449978
USA,AUS,2025,69184.26003110419
IRQ,AUS,2025,69148.63556296816
MAR,DEU,2025,68874.49389197581
RUS,ITA,2025,68511.23830676312
RUS,EST,2025,68320.8163287765
NLD,BEL,2025,67333.74011786247
PRT,USA,2025,67313.7291834779
IDN,AUS,2025,66941.30406507802
AZE,ARM,2025,66901.08522082982
TUR,USA,2025,66859.15322091471
KGZ,KAZ,2025,66825.39136470348
MLI,NER,2025,66642.23033144308
ROU,ISR,2025,66415.98764694511
SYR,EGY,2025,66162.30489499061
PHL,NZL,2025,65840.00460697833
UKR,KAZ,2025,65537.50582715092
YEM,ARE,2025,65346.20642633756
SOM,GBR,2025,65251.05266725076
UKR,UZB,2025,64678.18740631955
PHL,KWT,2025,64562.586522864534
KOR,AUS,2025,64517.56123696003
ROU,BEL,2025,64364.24380417531
ISR,USA,2025,64274.68895934251
RUS,KGZ,2025,64055.16186187076
SYR,AUT,2025,63996.514361467074
CAF,TCD,2025,63965.91319982774
BDI,RWA,2025,63927.532870559415
ARM,AZE,2025,63428.275251351195
TLS,IDN,2025,63098.95555015789
MKD,DEU,2025,62903.75487125957
RUS,LVA,2025,62761.7632792722
FRA,PRT,2025,62562.258765168575
PRT,CAN,2025,61641.85781443299
THA,JPN,2025,61460.91052166224
PSE,SAU,2025,61460.42001386132
PHL,QAT,2025,60154.58169514361
PSE,EGY,2025,59845.80761187788
BGD,KWT,2025,59821.16146596859
THA,MYS,2025,59546.04412538525
PAK,AUS,2025,59497.952052828026
VNM,CHN,2025,59482.6675176323
ESP,ROU,2025,59372.685293214614
NER,NGA,2025,59267.66292598562
GRC,USA,2025,59041.45787283107
IRL,USA,2025,58935.63339967221
DEU,GRC,2025,58631.15724200174
NGA,CAN,2025,58607.56360154924
JOR,ARE,2025,58505.64987793427
NGA,ITA,2025,58466.54532563207
HUN,AUT,2025,57783.44583013012
AUS,GBR,2025,57207.00222163118
EGY,ITA,2025,56944.51616148504
ITA,BEL,2025,56921.54583797685
HTI,CAN,2025,56890.08387229814
DEU,POL,2025,56882.34841510504
IDN,NLD,2025,56418.435889018925
COG,FRA,2025,55570.675501713165
TGO,GHA,2025,55481.7571570765
ZAF,NZL,2025,55414.220835288594
ITA,ROU,2025,55034.22997433029
BGR,ESP,2025,54995.72140963974
DEU,AUS,2025,54793.48533550822
DEU,CAN,2025,54507.0500211518
MOZ,ZWE,2025,54438.60752989356
FRA,CAN,2025,54339.99937196778
RUS,FRA,2025,54032.96989981091
MLI,MRT,2025,53289.137236492075
BGD,QAT,2025,53250.42466441421
BRA,AUS,2025,53107.59369611697
ZWE,MOZ,2025,53061.97225735384
PSE,GRC,2025,52975.10588235294
POL,SWE,2025,52778.736007099265
POL,IRL,2025,52727.19500465132
IRN,GBR,2025,52712.73027503999
IND,MYS,2025,52546.0
UKR,HUN,2025,52528.123500320544
CHE,FRA,2025,52025.79369862491
LKA,ITA,2025,52016.19424559852
GBR,ROU,2025,51903.73563218391
ERI,EGY,2025,51887.13021167415
BIH,SVN,2025,51679.71543953818
SRB,FRA,2025,51637.197871358105
MAR,TUR,2025,51400.61100984324
ETH,ISR,2025,51368.14985873132
USA,ISR,2025,51269.87736234781
POL,FRA,2025,51178.588760239065
LKA,ARE,2025,51056.87633147554
CZE,SVK,2025,50962.371379897784
TUR,BEL,2025,50677.59849620884
URY,ARG,2025,50539.27719781675
RUS,NLD,2025,50099.675151515155
BGD,ITA,2025,49871.788781838746
RWA,BDI,2025,49697.69528433126
BDI,COD,2025,49436.3653072176
AUS,NZL,2025,49319.786373818504
IRQ,CAN,2025,49216.2453140715
ECU,ITA,2025,49154.84162792628
GRC,AUS,2025,49097.35825796999
COD,BEL,2025,48614.32124500916
MEX,CAN,2025,48567.23470203563
MWI,ZWE,2025,48028.96234448072
COD,GRC,2025,48013.793103448275
MOZ,PRT,2025,47963.976284992525
CHN,NLD,2025,47751.61486599899
COL,CAN,2025,47699.80750994188
SOM,DJI,2025,47673.92263568171
RUS,CAN,2025,47552.46167099209
PAK,OMN,2025,47242.41904818666
LBN,CAN,2025,47172.98049312988
MAR,CAN,2025,47150.79501087831
IDN,JPN,2025,46961.43955029329
CMR,NGA,2025,46894.3947932114
URY,ESP,2025,46856.511751871185
UKR,CAN,2025,46695.451727407555
NGA,ISR,2025,46656.0
NGA,BEN,2025,46570.42085439588
GUY,CAN,2025,46528.05099161643
PAK,ITA,2025,46476.5314921591
LBN,AUS,2025,46395.07584244488
GEO,GRC,2025,46340.16332637713
KGZ,TUR,2025,46207.15774425713
EGY,QAT,2025,46165.04887809998
POL,BEL,2025,46117.00623902833
TUN,ITA,2025,46112.24946259674
MDA,ROU,2025,46081.324851752026
USA,BGD,2025,45938.30742333318
TKM,RUS,2025,45899.60785653975
MEX,ESP,2025,45795.31861748475
DZA,CAN,2025,45731.04970480557
MLI,FRA,2025,45665.68048780487
ROU,CAN,2025,44996.797692485845
SOM,TUR,2025,44946.173200285106
COD,ZMB,2025,44677.32442981785
