iso3,year,gdp_per_capita,population,unemployment,conflict_intensity,education_index,climate_vulnerability
ROU,2010,8399.5374234284,20246871.0,6.959,0.0,10.73447037,0.425750065256542
ROU,2015,8977.01748158196,19815616.0,6.812,0.0,10.98408985,0.413314148956138
ROU,2020,13009.1770573223,19265250.0,5.035,0.0,11.36019615,0.412755130304206
ROU,2025,,,5.992,0.0,,
RUS,1990,3494.06323242188,147969406.0,,1.0,9.652386365,
RUS,1995,2665.77978515625,148375787.0,9.449,2.0,10.59487527,0.35007230323925
RUS,2000,1771.59411621094,146596869.0,10.581,2.0,12.05735805,0.349855187392098
RUS,2005,5323.455078125,143518814.0,7.124,1.0,12.24051988,0.333558279335486
RUS,2010,10674.990234375,142849468.0,7.407,1.0,12.34356976,0.329666743054757
RUS,2015,9277.7138671875,144640716.0,5.615,1.0,12.37446057,0.328923864804837
RUS,2020,10108.3271484375,145245148.0,5.62,1.0,12.40535138,0.326653672211931
RUS,2025,,,2.133,0.0,,
RWA,1990,345.773495134655,7375307.0,,0.0,1.902254862,
RWA,1995,227.971147849318,5674118.0,11.938,0.0,2.129228454,0.612544604971734
RWA,2000,251.86926386091,8213931.0,11.699,0.0,2.453476442,0.610463211231247
RWA,2005,324.016863847189,9054528.0,11.842,0.0,3.03712282,0.593288918260981
RWA,2010,593.624927744346,10317553.0,11.637,0.0,3.76127666,0.586016708397629
RWA,2015,733.998629882494,11640022.0,11.831,0.0,4.095149994,0.573004831576779
RWA,2020,778.701498925026,13065837.0,11.829,0.0,4.878310204,0.565626884531712
RWA,2025,,,11.363,0.0,,
SAS,1990,359.953973128088,1013297018.0,,0.0,,
SAS,1995,370.570693920918,1123515559.0,7.15013674904188,0.0,,
SAS,2000,440.467918910931,1237185482.0,7.17647475389305,0.0,,
SAS,2005,686.338193475473,1346886384.0,7.24801932806737,0.0,,
SAS,2010,1294.02734404973,1444967010.0,7.16328861819797,0.0,,
SAS,2015,1570.54142462917,1537370078.0,7.27349261228767,0.0,,
SAS,2020,1957.20343722686,1621073417.0,7.62561175204578,0.0,,
SAS,2025,,,4.24316978447462,0.0,,
SAU,1990,11054.7495049666,10640691.0,,0.0,5.574122405,
SAU,1995,10786.4008952769,13289245.0,6.365,0.0,6.076295595,0.442272245124686
SAU,2000,11714.5623675159,16177722.0,4.57,0.0,6.668859959,0.440289294343725
SAU,2005,15975.7473782258,20559890.0,6.051,0.0,7.761379878,0.436122574407472
SAU,2010,22028.3901426586,23978487.0,5.55,0.0,8.949480057,0.422323550616671
SAU,2015,23256.1549553531,29816382.0,5.6,0.0,9.941319942,0.414613559216454
SAU,2020,24338.8307301067,31552510.0,7.66,0.0,11.31052971,0.386648295840214
SAU,2025,,,3.038,0.0,,
SDN,1990,1257.1875,22021481.0,,0.0,1.5,
SDN,1995,462.585235595703,24672143.0,15.627,0.0,1.97,0.622269121160108
SDN,2000,362.116882324219,27816745.0,15.595,0.0,2.44,0.618894304851297
SDN,2005,905.543640136719,31262444.0,15.545,0.0,2.93,0.61048938727574
SDN,2010,1305.63598632813,35414399.0,15.168,0.0,3.13,0.616247862753688
SDN,2015,1292.37963867188,40024431.0,14.39,0.0,3.62,0.605123568005821
SDN,2020,577.795227050781,46789231.0,11.995,0.0,3.87,0.601558835885565
SEN,1990,957.314337438177,7720523.0,,1.0,1.997784188,
SEN,1995,714.994396357297,8848101.0,2.846,1.0,1.870652467,0.552072536595812
SEN,2000,603.233162455158,9968260.0,2.638,1.0,1.716278234,0.554080686833828
SEN,2005,979.846101520171,11235472.0,2.679,0.0,1.380287257,0.546202985406413
SEN,2010,1275.88357492357,12635413.0,2.795,0.0,2.217149997,0.531696186862795
SEN,2015,1218.00613555438,14593331.0,6.757,0.0,2.531869888,0.53976353166544
SEN,2020,1461.08720350553,16789219.0,3.432,0.0,2.88736686,0.533817927914738
SEN,2025,,,2.735,0.0,,
SGP,1990,11861.7561591366,3047132.0,,0.0,6.363349915,
SGP,1995,24914.8507020358,3524506.0,3.3,0.0,7.851910114,0.394789095613341
SGP,2000,23852.8389514753,4027887.0,3.7,0.0,9.205350161,0.399894492391112
SGP,2005,29961.3172812732,4265762.0,5.59,0.0,10.55879021,0.403240522429849
SGP,2010,47236.683084953,5076732.0,4.12,0.0,11.18054008,0.401011430777737
SGP,2015,55645.6068614606,5535002.0,3.79,0.0,11.57108974,0.389106947392325
SGP,2020,61410.0792630788,5685807.0,4.1,0.0,11.92488003,0.388143775608997
SGP,2025,,,2.818,0.0,,
SLB,1990,648.325212624098,331435.0,,0.0,,
SLB,1995,1220.17919311126,384733.0,1.841,0.0,,0.628042108911757
SLB,2000,953.17190137706,440469.0,2.446,0.0,5.092110034,0.632464063040492
SLB,2005,1144.49233397681,483080.0,1.879,0.0,5.289741098,0.661051046189147
SLB,2010,1685.14535823757,532968.0,1.617,0.0,5.495042467,0.654809195664584
SLB,2015,2045.47721526649,639415.0,0.736,0.0,5.7073312,0.629316972262854
SLB,2020,2063.32780991967,744498.0,0.868,0.0,5.8796802,0.598139487678856
SLB,2025,,,1.431,0.0,,
SLE,1990,154.794072467618,4196828.0,,0.0,1.902686429,
SLE,1995,208.351997250955,4179179.0,4.317,0.0,2.360294557,0.600904027294724
SLE,2000,143.743743239644,4423611.0,4.137,0.0,2.769733409,0.603032840180189
SLE,2005,462.633324427945,5501712.0,3.734,0.0,3.164591459,0.607475725243042
SLE,2010,685.039673490948,6222714.0,4.34,0.0,3.308449195,0.606969394280527
SLE,2015,964.575980888989,7037655.0,4.483,0.0,3.452306931,0.596643178574334
SLE,2020,845.277557920549,7912558.0,3.509,0.0,3.519426358,0.601727343362444
SLE,2025,,,3.15,0.0,,
SLV,1990,892.18271519703,5399726.0,,1.0,3.729339234,
SLV,1995,1548.3763038362,5762131.0,7.65,0.0,4.345768486,0.451340472158006
SLV,2000,1982.87093542615,5943366.0,6.96,0.0,4.973632744,0.448745854640713
SLV,2005,2447.39140845394,6005578.0,7.22,0.0,5.601497003,0.441327035843719
SLV,2010,3040.07300952878,6068249.0,4.893,0.0,6.339930058,0.433474166192647
SLV,2015,3790.34089108162,6183676.0,3.998,0.0,6.623149872,0.424611145613449
SLV,2020,3997.19279583709,6234673.0,5.008,0.0,7.150929928,0.419508084286119
SLV,2025,,,3.303,0.0,,
SMR,1990,,23475.0,,0.0,8.332661106,
SMR,1995,,25158.0,,0.0,8.765410187,
SMR,2000,37600.7077379601,26799.0,,0.0,9.220633693,
SMR,2005,59877.8005839737,29836.0,,0.0,9.699498813,
SMR,2010,56543.1898204098,33270.0,,0.0,10.20323335,
SMR,2015,43146.8240435428,32897.0,,0.0,10.72988242,
SMR,2020,44326.9556746411,34770.0,,0.0,10.52074301,
SOM,1990,145.603501373513,7082811.0,,0.0,,
SOM,1995,210.673254610492,7285007.0,19.585,0.0,,0.641696215239402
SOM,2000,386.119274401275,8838713.0,18.678,0.0,,0.645437316492326
SOM,2005,439.979907805478,10644228.0,18.671,0.0,,0.633327412710767
SOM,2010,219.202453852397,12261756.0,18.741,0.0,,0.617915707236379
SOM,2015,445.583080073396,13806963.0,18.495,0.0,,0.615160463270685
SOM,2020,518.16113333875,16651191.0,19.414,0.0,,0.611341597741786
SOM,2025,,,18.948,0.0,,
SRB,1990,,7897937.0,,0.0,6.295356316,
SRB,1995,2349.40645150289,7628264.0,13.4,0.0,6.976363414,0.419929686990166
SRB,2000,974.725469278615,7516346.0,12.6,0.0,7.435647271,0.4194429844742
SRB,2005,3807.97417321786,7440769.0,20.85,0.0,8.966295242,0.425787502217718
SRB,2010,5970.92660940072,7291436.0,19.204,0.0,10.37370968,0.422740396873274
SRB,2015,5820.3215576888,7095383.0,17.66,0.0,11.01756954,0.405066633735588
SRB,2020,8098.70955668849,6899126.0,9.011,0.0,11.5047611,0.422735956411257
SRB,2025,,,7.123,0.0,,
SSA,1990,774.580966599021,473635450.0,,0.0,,
SSA,1995,877.380053747795,538769611.0,6.75253628250272,0.0,,
SSA,2000,684.279233995118,613632482.0,6.68468915771202,0.0,,
SSA,2005,1174.63116054875,701214785.0,6.24398512478568,0.0,,
SSA,2010,1789.34374213402,804038373.0,6.39448531562492,0.0,,
SSA,2015,1763.27463036367,921290560.0,6.20980970225917,0.0,,
SSA,2020,1716.50863861427,1049999318.0,6.96662786306036,0.0,,
SSA,2025,,,5.93967607931729,0.0,,
SSD,1990,,4737633.0,,0.0,,
SSD,1995,,5225836.0,12.334,0.0,,
SSD,2000,,6032267.0,12.309,0.0,,
SSD,2005,,7590143.0,12.266,0.0,,
SSD,2010,1498.27034985194,9745953.0,12.473,0.0,5.726140022,
SSD,2015,1080.14718624765,11107561.0,12.464,0.0,5.726140022,
SSD,2020,,10698467.0,14.246,0.0,5.726140022,
SSF,1990,728.527589410931,521314712.0,,0.0,,
SSF,1995,806.661765849349,596382250.0,6.36295420429711,0.0,,
SSF,2000,629.529731613317,681125107.0,6.35178469623133,0.0,,
SSF,2005,1073.52977403181,779665113.0,5.84542677033048,0.0,,
SSF,2010,1642.64134193596,894666657.0,5.9384663035217,0.0,,
SSF,2015,1646.44941139316,1025251114.0,5.78525200580782,0.0,,
SSF,2020,1627.34569596297,1169015451.0,6.64963226537121,0.0,,
SSF,2025,,,5.65798225644767,0.0,,
SST,1990,3333.50757381486,14379862.0,,0.0,,
SST,1995,4180.97411712487,15087617.0,10.4710896476613,0.0,,
SST,2000,4846.98212617811,15786741.0,10.4220070497304,0.0,,
SST,2005,7779.765881341,16699341.0,9.58922696945574,0.0,,
SST,2010,9813.58319583758,17575200.0,9.64092506344516,0.0,,
SST,2015,10446.850341907,18482578.0,8.78391504425951,0.0,,
SST,2020,10723.093901861,19472157.0,9.20499420465331,0.0,,
SST,2025,,,7.75664307665696,0.0,,
STP,1990,970.059625606155,122980.0,,0.0,4.109171154,
STP,1995,768.710751184259,134895.0,14.342,0.0,4.367413249,0.550168609620535
STP,2000,529.089383412262,144018.0,14.4,0.0,4.641884646,0.551632618864077
STP,2005,844.169181884274,161639.0,16.47,0.0,4.933605281,0.552206074260847
STP,2010,1045.20958234528,181802.0,14.628,0.0,5.243659187,0.555279282751629
STP,2015,1298.10946596396,200291.0,10.591,0.0,5.575672695,0.548568532253
STP,2020,2167.22001796925,217435.0,9.679,0.0,5.915788918,0.546199310088072
STP,2025,,,9.132,0.0,,
SUR,1990,941.591736102188,412493.0,,0.0,,
SUR,1995,1609.82504373206,429606.0,8.39,0.0,,0.417626515571275
SUR,2000,1988.22172925433,476643.0,12.873,0.0,,0.415851534760246
SUR,2005,3453.42865937765,519313.0,9.302,0.0,7.778472662,0.398274345108253
SUR,2010,7943.60482816915,549923.0,7.15,0.0,7.981387138,0.404133181357518
SUR,2015,8813.61705392067,581627.0,7.22,0.0,8.184301615,0.398878889603552
SUR,2020,4755.39221710693,612317.0,8.973,0.0,8.388631804,0.401002065662521
SUR,2025,,,7.834,0.0,,
SVK,1990,2437.17517010845,5299187.0,,0.0,6.867406247,
SVK,1995,4882.51158238228,5361999.0,13.109,0.0,8.401720142,0.373541693610082
SVK,2000,5421.6448441887,5388720.0,18.546,0.0,9.948845243,0.371882468898754
SVK,2005,11641.5410321763,5372807.0,16.276,0.0,11.1543541,0.369195367444063
SVK,2010,16899.448680529,5391428.0,14.387,0.0,12.27445889,0.358919392366672
SVK,2015,16442.0760860018,5423801.0,11.492,0.0,12.63834,0.357028774542657
SVK,2020,19735.4858280801,5458827.0,6.719,0.0,13.00719575,0.359050557015284
SVK,2025,,,5.359,0.0,,
SVN,1990,9925.14071044684,1998161.0,,0.0,7.189289993,
SVN,1995,10738.0887611468,1989872.0,7.15,0.0,8.837802337,0.341720884034892
SVN,2000,10135.7219109212,1988925.0,6.918,0.0,10.50041778,0.329748223487661
SVN,2005,17969.7095907161,2000474.0,6.506,0.0,11.68457031,0.325987160510692
SVN,2010,23329.8417691156,2048583.0,7.236,0.0,12.05920029,0.327405211530253
SVN,2015,20697.2748530619,2063531.0,8.962,0.0,12.56729984,0.317760159519282
SVN,2020,25392.0651093612,2102419.0,4.971,0.0,12.88015724,0.312692634739701
SVN,2025,,,3.175,0.0,,
SWE,1990,30549.3185706762,8558835.0,,0.0,9.553979874,
SWE,1995,30254.0273028727,8826939.0,8.897,0.0,10.52972031,0.315964573118744
SWE,2000,29632.5890811623,8872109.0,5.466,0.0,11.44586436,0.315868782646447
SWE,2005,43378.4077394363,9029572.0,7.81,0.0,12.25926018,0.313143984125234
SWE,2010,52542.5759090299,9378126.0,8.61,0.0,12.20699024,0.316552875547631
SWE,2015,51188.1652120493,9799186.0,7.432,0.0,12.35441017,0.316566093922572
SWE,2020,52568.5726980146,10353442.0,8.291,0.0,12.67372015,0.31860230526687
SWE,2025,,,8.694,0.0,,
SWZ,1990,1277.69173005665,872428.0,,0.0,4.35,
SWZ,1995,1750.75400773784,970433.0,21.65,0.0,4.24,0.508153771248414
SWZ,2000,1629.67038842815,1041414.0,24.547,0.0,3.86,0.503759998001521
SWZ,2005,2871.06877437449,1079022.0,27.221,0.0,3.13,0.490366075581265
SWZ,2010,3922.74039390733,1111650.0,26.856,0.0,4.02,0.485564271640228
SWZ,2015,3419.82276559528,1142813.0,23.431,0.0,5.06,0.483298832999612
SWZ,2020,3466.56936278145,1192729.0,32.978,0.0,5.73,0.454647745470973
SWZ,2025,,,34.202,0.0,,
SXM,1990,,28061.0,,0.0,,
SXM,1995,,31772.0,,0.0,,
SXM,2000,,30773.0,,0.0,,
SXM,2005,,32057.0,,0.0,,
SXM,2010,26403.8143692163,33794.0,,0.0,,
SXM,2015,37839.6283815163,37471.0,,0.0,,
SXM,2020,30150.8998380477,41008.0,,0.0,,
SYC,1990,5642.072897243,69507.0,,0.0,,
SYC,1995,7180.66832748656,75304.0,,0.0,,0.475724362167816
SYC,2000,8063.65500575169,81131.0,,0.0,10.27391556,0.450204199212802
SYC,2005,11802.1118276833,82858.0,,0.0,10.51644518,0.460737831502458
SYC,2010,10934.79494629,89770.0,,0.0,10.76055404,0.455334143132471
SYC,2015,15333.1051727105,93419.0,,0.0,11.00466291,0.452759943290886
SYC,2020,14041.4754074575,98462.0,,0.0,11.19995,0.430736741781005
SYR,1990,978.489616979607,12579208.0,,0.0,3.780265279,
SYR,1995,779.699100153744,14616801.0,7.2,0.0,4.265891297,0.445077897507283
SYR,2000,1138.1884854278,16637888.0,9.587,0.0,4.361112085,0.431421713777728
SYR,2005,1533.90166536568,18814091.0,8.81,0.0,5.859044075,0.436003292306926
SYR,2010,2730.61477118949,22482421.0,8.61,0.0,6.39759115,0.438527502403689
SYR,2015,847.731631942565,19424618.0,14.244,2.0,5.958620913,0.4704081485239
SYR,2020,572.355289831901,21049429.0,15.179,2.0,5.736797587,0.471428527060601
SYR,2025,,,13.569,0.0,,
TCA,1990,,11688.0,,0.0,,
TCA,1995,,15052.0,,0.0,,
TCA,2000,,18730.0,,0.0,,
TCA,2005,24122.3028180757,23988.0,,0.0,,
TCA,2010,23093.8498268267,29739.0,,0.0,,
TCA,2015,29457.0140691162,36605.0,,0.0,,
TCA,2020,20690.9160546118,44386.0,,0.0,,
TCD,1990,290.599045262191,5982833.0,,0.0,,
TCD,1995,203.964852705041,7089064.0,0.755,0.0,,0.645606011326848
TCD,2000,163.121663683369,8512093.0,0.796,0.0,1.283289695,0.642853283382779
TCD,2005,838.092107712557,10328092.0,0.663,0.0,1.539813972,0.651673787860327
TCD,2010,1141.80069268412,12312575.0,0.911,0.0,1.811623991,0.644084885267353
TCD,2015,993.990730610869,14647621.0,1.032,0.0,2.045593977,0.647435670629029
TCD,2020,866.947814890409,17224679.0,1.695,0.0,2.282753488,0.640172375853037
TCD,2025,,,1.057,0.0,,
TEA,1990,422.071410076562,1579651917.0,,0.0,,
TEA,1995,781.740273011855,1693960469.0,3.01496053849378,0.0,,
TEA,2000,972.833173916046,1795374943.0,3.43001128152857,0.0,,
TEA,2005,1673.19096529507,1874487158.0,4.50383702137591,0.0,,
TEA,2010,4104.80262362259,1948643347.0,4.17487787059342,0.0,,
TEA,2015,6664.48834577557,2030504270.0,4.13377205147226,0.0,,
TEA,2020,8485.32855185979,2095759417.0,4.38103635885362,0.0,,
TEA,2025,,,3.92368997709517,0.0,,
TEC,1990,2374.40408071154,430990546.0,,0.0,,
TEC,1995,2264.47976869591,437796116.0,9.38897907204676,0.0,,
TEC,2000,2044.35074576548,438423541.0,11.0183192610913,0.0,,
TEC,2005,4660.80836930066,438333196.0,9.31364245463686,0.0,,
TEC,2010,8280.72343768265,442936599.0,8.67633640799942,0.0,,
TEC,2015,8009.61874995558,453662073.0,7.60801134268431,0.0,,
TEC,2020,8478.35038656806,462842288.0,7.20291679357834,0.0,,
TEC,2025,,,4.61967413491655,0.0,,
TGO,1990,575.094511928654,3998761.0,,0.0,2.318533345,
TGO,1995,419.220334892756,4410832.0,3.99,2.0,2.737265119,0.532864654966556
TGO,2000,409.889802792768,5140037.0,4.162,1.0,3.086208265,0.524503383116385
TGO,2005,551.259850017077,5844631.0,4.149,0.0,3.280065568,0.515880805681788
TGO,2010,704.986772286079,6732590.0,2.379,0.0,3.492609978,0.510477975597596
TGO,2015,751.051987587248,7663195.0,2.204,0.0,4.453426758,0.503791232907607
TGO,2020,863.468665870276,8669720.0,2.231,0.0,5.590314011,0.498821310512824
TGO,2025,,,1.995,0.0,,
THA,1990,1559.11209344755,54738329.0,,0.0,4.507717011,
THA,1995,2864.36515719866,59098232.0,1.1,0.0,5.096191816,0.444020609255219
THA,2000,2005.97694514234,63007815.0,2.389,0.0,5.66112763,0.445379934658484
THA,2005,2867.70383436062,66017420.0,1.35,1.0,7.08158493,0.434250204168399
THA,2010,4973.86288823778,68579447.0,0.622,1.0,7.611529827,0.432643762721404
THA,2015,5688.85335397884,70540795.0,0.597,1.0,8.180100282,0.435746265201602
THA,2020,6985.64393892574,71641484.0,1.099,1.0,8.834560711,0.435071969016694
THA,2025,,,0.781,0.0,,
TJK,1990,487.03612866309,5398768.0,,0.0,9.306605518,
TJK,1995,207.034457343036,5948584.0,3.45,0.0,10.26935781,0.41604415142597
TJK,2000,136.925716400723,6284735.0,4.15,0.0,10.8042202,0.414429411057027
TJK,2005,333.927150941684,6924720.0,3.45,0.0,10.98564945,0.408861664112762
TJK,2010,737.338883219356,7652141.0,7.037,0.0,11.16707869,0.393958607909386
TJK,2015,956.916310930656,8643840.0,7.033,0.0,11.34850794,0.386570292245911
TJK,2020,834.311715460625,9749310.0,7.576,0.0,11.28955089,0.353171580441205
TJK,2025,,,6.931,0.0,,
TKM,1990,848.155047388424,3760562.0,,0.0,,
TKM,1995,592.247247321132,4191203.0,8.3,0.0,10.95166016,0.391035770662064
TKM,2000,633.835487638011,4582677.0,11.73,1.0,10.91987753,0.383186039815983
TKM,2005,1604.01618452312,5052257.0,7.495,0.0,10.8880949,0.380484592252858
TKM,2010,4058.53937000739,5564356.0,4.0,0.0,10.85631227,0.375066161650224
TKM,2015,5759.497903834,6215770.0,4.016,0.0,10.82452965,0.372206410124467
TKM,2020,5972.72356566861,6949912.0,4.489,0.0,11.14299353,0.372484069419212
TKM,2025,,,4.267,0.0,,
TLA,1990,2439.30313189056,426091608.0,,0.0,,
TLA,1995,3983.209208317,465939463.0,7.85357644180886,0.0,,
TLA,2000,4388.92611014216,504556065.0,9.52894893986909,0.0,,
TLA,2005,5103.97068943224,539188798.0,8.34365571129642,0.0,,
TLA,2010,9115.80144590362,571822092.0,7.26042689855492,0.0,,
TLA,2015,8404.37747196218,603091701.0,6.7292474127348,0.0,,
TLA,2020,6964.3711102796,630051021.0,10.355452107179,0.0,,
TLA,2025,,,5.50985450118759,0.0,,
TLS,1990,168.621010199317,760345.0,,0.0,,
TLS,1995,302.736982028369,868146.0,3.348,0.0,,0.542485641878883
TLS,2000,492.457637913906,745088.0,3.529,0.0,3.771546767,0.54225623721929
TLS,2005,487.464506929223,948311.0,3.611,0.0,4.490834246,0.564912125538902
TLS,2010,813.060220670369,1084679.0,3.301,0.0,5.347300053,0.569714866059991
TLS,2015,1319.59295003154,1205131.0,3.678,0.0,5.274750074,0.557779401978446
TLS,2020,1630.86938521256,1326053.0,2.808,0.0,6.020059751,0.553271435414627
TLS,2025,,,1.592,0.0,,
TMN,1990,1551.33182483379,359343952.0,,0.0,,
TMN,1995,975.846138056246,409972623.0,9.03428655097015,0.0,,
TMN,2000,1246.01975069059,460058369.0,8.70973223936551,0.0,,
TMN,2005,1657.84296915154,513920381.0,7.79217578193013,0.0,,
TMN,2010,2817.90380218571,573609877.0,7.05144257493513,0.0,,
TMN,2015,2799.45441811583,631082594.0,8.96791885955849,0.0,,
TMN,2020,2402.73480964451,687728758.0,9.67954007701653,0.0,,
TMN,2025,,,8.69378066221379,0.0,,
TON,1990,1139.0553819198,99700.0,,0.0,9.118815371,
TON,1995,2084.02759539718,100225.0,1.987,0.0,10.04168343,0.595315757599537
TON,2000,1995.07667546271,102677.0,3.966,0.0,10.04538765,0.58862999002131
TON,2005,2477.72620144825,105671.0,2.542,0.0,10.06649771,0.616640307084301
TON,2010,3416.08356601207,107400.0,1.501,0.0,10.74651165,0.620259023532857
TON,2015,4123.90323993332,106095.0,2.022,0.0,10.88343,0.617722490810839
TON,2020,4792.35854741522,105704.0,2.712,0.0,10.88028609,0.605907116886802
TON,2025,,,2.008,0.0,,
TSA,1990,359.953973128088,1013297018.0,,0.0,,
TSA,1995,370.570693920918,1123515559.0,7.15013674904188,0.0,,
TSA,2000,440.467918910931,1237185482.0,7.17647475389305,0.0,,
TSA,2005,686.338193475473,1346886384.0,7.24801932806737,0.0,,
TSA,2010,1294.02734404973,1444967010.0,7.16328861819797,0.0,,
TSA,2015,1570.54142462917,1537370078.0,7.27349261228767,0.0,,
TSA,2020,1957.20343722686,1621073417.0,7.62561175204578,0.0,,
TSA,2025,,,4.24316978447462,0.0,,
TSS,1990,728.527589410931,521314712.0,,0.0,,
TSS,1995,806.66176584935,596382250.0,6.36295420429711,0.0,,
TSS,2000,629.529731613317,681125107.0,6.35178469623133,0.0,,
TSS,2005,1073.52977403181,779665113.0,5.84542677033048,0.0,,
TSS,2010,1642.64134193596,894666657.0,5.93846630352171,0.0,,
TSS,2015,1646.44941139316,1025251114.0,5.78525200580782,0.0,,
TSS,2020,1627.34569596297,1169015451.0,6.64963226537121,0.0,,
TSS,2025,,,5.65798225644767,0.0,,
TTO,1990,4047.25093594674,1252208.0,,1.0,7.252180099,
TTO,1995,4114.68908475464,1295169.0,17.22,0.0,8.098338498,0.399008098343231
TTO,2000,6178.58975559687,1319774.0,12.1,0.0,8.944496897,0.390277228898419
TTO,2005,12346.4373094075,1294494.0,7.95,0.0,9.790655295,0.387554191907929
TTO,2010,16815.424737361,1317714.0,4.033,0.0,10.47030973,0.386446785958367
TTO,2015,19887.2327716498,1349667.0,2.428,0.0,11.11478428,0.373765778801013
TTO,2020,15283.6270531554,1366725.0,4.206,0.0,11.73800258,0.37457124081302
TTO,2025,,,3.329,0.0,,
TUN,1990,1476.43160477311,8324509.0,,0.0,3.466150007,
TUN,1995,1968.16600944373,9161258.0,16.348,0.0,4.17352756,0.369595931490363
TUN,2000,2199.04465936314,9764935.0,14.94,0.0,4.951642868,0.363244858097207
TUN,2005,3146.8260743927,10255472.0,12.872,0.0,5.810601324,0.361326434386052
TUN,2010,4291.86120891575,10765980.0,13.049,0.0,6.649549961,0.359041892153873
TUN,2015,4014.94773686432,11402264.0,15.159,1.0,7.082895041,0.368216218103645
TUN,2020,3548.65363663803,11974057.0,17.651,0.0,7.953393173,0.375583586595581
TUN,2025,,,15.108,0.0,,
TUR,1990,2689.52621921233,56015628.0,,1.0,4.455356985,
TUR,1995,3845.98997887841,61024503.0,7.644,2.0,4.730743288,0.415230659140729
TUR,2000,4199.3798635759,65425961.0,6.495,1.0,5.448714723,0.407286243167152
TUR,2005,7331.85429430255,69329557.0,10.636,1.0,5.973519802,0.395049414090685
TUR,2010,10698.9699409757,73142150.0,11.879,1.0,7.09209013,0.38347727671225
TUR,2015,11064.6494504662,78218479.0,10.304,1.0,7.958399773,0.380782673370426
TUR,2020,8798.11791709313,83384680.0,13.148,1.0,8.811284129,0.37713102785373
TUR,2025,,,8.52,0.0,,
TUV,1990,1084.66707221699,8798.0,,0.0,7.12797794,
TUV,1995,1284.76446104166,9280.0,,0.0,7.71184567,0.57687217900701
TUV,2000,1579.41906275542,9544.0,,0.0,8.297577875,0.574060445643852
TUV,2005,2304.82694329052,9940.0,,0.0,8.88331008,0.573633353071094
TUV,2010,3024.8170790571,10614.0,,0.0,9.469042284,0.579658259856929
TUV,2015,3357.83417700071,10963.0,,0.0,10.05477449,0.601385088566647
TUV,2020,4976.11254109571,10399.0,,0.0,10.64458626,0.579601682168662
TZA,1990,243.611557006836,26110207.0,,0.0,3.329101206,
TZA,1995,258.418334960938,30383497.0,3.672,0.0,3.78222887,0.556959750239065
TZA,2000,401.698150634766,34260139.0,3.129,0.0,4.226109031,0.55688902910993
TZA,2005,483.334869384766,39182076.0,3.193,0.0,4.642296028,0.54681957697502
TZA,2010,736.530151367188,44758488.0,3.03,0.0,5.218805981,0.543833179275633
TZA,2015,939.127319335938,52020962.0,2.009,0.0,5.493569851,0.5319430679062
TZA,2020,1117.41528320313,60972798.0,1.792,1.0,5.639967963,0.518774219877417
TZA,2025,,,1.572,0.0,,
UGA,1990,244.987168126806,17569897.0,,1.0,3.175858623,
UGA,1995,278.520835668767,20665667.0,3.193,1.0,3.558572639,0.575797466857409
UGA,2000,258.050338731086,24000150.0,3.531,1.0,3.943063563,0.578001085688091
UGA,2005,330.405402707025,27963289.0,1.9,1.0,4.623754978,0.579389217977661
UGA,2010,823.488144282,32390802.0,3.623,1.0,5.893260002,0.564806560383452
UGA,2015,862.934610355811,37531446.0,2.681,1.0,5.698717594,0.547501550629929
UGA,2020,845.766463890124,44457152.0,3.819,0.0,6.235476362,0.535529791665836
UGA,2025,,,2.746,0.0,,
UKR,1990,1563.63415527344,52054092.0,,0.0,9.276183691,
UKR,1995,933.191772460938,51665539.0,5.62,0.0,10.18959346,0.420270606537191
UKR,2000,653.294311523438,49556660.0,11.707,0.0,10.8391293,0.414306214698736
UKR,2005,1875.33508300781,47585556.0,7.18,0.0,11.32628118,0.400856568476572
UKR,2010,3039.63232421875,46456003.0,8.1,0.0,11.50896313,0.388312714384106
UKR,2015,2094.47387695313,45784896.0,9.14,2.0,11.16389722,0.365371598133894
UKR,2020,3709.76928710938,44680014.0,9.475,1.0,11.12330123,0.367944131949858
URY,1990,2995.36105663465,3104403.0,,0.0,7.151282631,
URY,1995,6050.48632253644,3189440.0,10.02,0.0,7.341849769,0.416788976356437
URY,2000,6987.70098766257,3266206.0,12.627,0.0,8.313797133,0.415216449993203
URY,2005,5284.25677987129,3285771.0,12.009,0.0,8.313446681,0.414615597464269
URY,2010,12641.0576849008,3318580.0,7.158,0.0,8.327150345,0.399970571962881
URY,2015,17125.9016800298,3368017.0,7.488,0.0,8.669449806,0.393747261204814
URY,2020,15757.5355995779,3398968.0,10.413,0.0,9.058219782,0.371738954870943
URY,2025,,,7.516,0.0,,
USA,1990,23888.6000088133,249623000.0,,0.0,12.98377037,
USA,1995,28690.8757013347,266278000.0,5.65,0.0,13.13735104,0.31692616602175
USA,2000,36329.9560727102,282162411.0,3.992,0.0,12.96360588,0.316670008240058
USA,2005,44123.4070679055,295516599.0,5.084,1.0,12.82981014,0.317202079106229
USA,2010,48642.6100179312,309378227.0,9.633,1.0,13.05183983,0.313211872231201
USA,2015,56572.9188996063,321815121.0,5.28,1.0,13.25187969,0.310548399216006
USA,2020,63515.9491807833,331577720.0,8.055,0.0,13.68342972,0.311741033207543
USA,2025,,,4.198,0.0,,
UZB,1990,652.9376529256,20464956.0,,0.0,,
