iso3,year,conflict_intensity
SOM,2003,0.0
SOM,2004,0.0
SOM,2005,0.0
SOM,2006,547.0
SOM,2007,1546.0
SOM,2008,1491.0
SOM,2009,1467.0
SOM,2010,2150.0
SOM,2011,1938.0
SOM,2012,2646.0
SOM,2013,940.0
SOM,2014,1153.0
SOM,2015,1206.0
SOM,2016,1933.0
SOM,2017,1918.0
SOM,2018,2204.0
SOM,2019,1943.0
SOM,2020,1942.0
SOM,2021,2172.0
SOM,2022,3034.0
SOM,2023,3859.0
SOM,2024,2298.0
SOM,2025,3723.0
SRB,1989,0.0
SRB,1990,0.0
SRB,1991,3022.0
SRB,1992,153.0
SRB,1993,0.0
SRB,1994,0.0
SRB,1995,0.0
SRB,1996,0.0
SRB,1997,0.0
SRB,1998,1235.0
SRB,1999,1404.0
SRB,2000,0.0
SRB,2001,0.0
SRB,2002,0.0
SRB,2003,0.0
SRB,2004,0.0
SRB,2005,0.0
SRB,2006,0.0
SRB,2007,0.0
SRB,2008,0.0
SRB,2009,0.0
SRB,2010,0.0
SRB,2011,0.0
SRB,2012,0.0
SRB,2013,0.0
SRB,2014,0.0
SRB,2015,0.0
SRB,2016,0.0
SRB,2017,0.0
SRB,2018,0.0
SRB,2019,0.0
SRB,2020,0.0
SRB,2021,0.0
SRB,2022,0.0
SRB,2023,0.0
SRB,2024,0.0
SRB,2025,0.0
SSD,1989,0.0
SSD,1990,0.0
SSD,1991,0.0
SSD,1992,0.0
SSD,1993,0.0
SSD,1994,0.0
SSD,1995,0.0
SSD,1996,0.0
SSD,1997,0.0
SSD,1998,0.0
SSD,1999,0.0
SSD,2000,0.0
SSD,2001,0.0
SSD,2002,0.0
SSD,2003,0.0
SSD,2004,0.0
SSD,2005,0.0
SSD,2006,0.0
SSD,2007,0.0
SSD,2008,0.0
SSD,2009,0.0
SSD,2010,0.0
SSD,2011,216.0
SSD,2012,504.0
SSD,2013,926.0
SSD,2014,1667.0
SSD,2015,493.0
SSD,2016,735.0
SSD,2017,484.0
SSD,2018,526.0
SSD,2019,110.0
SSD,2020,58.0
SSD,2021,188.0
SSD,2022,0.0
SSD,2023,0.0
SSD,2024,0.0
SSD,2025,1287.0
SUR,1987,1.0
SWE,1989,0.0
SWE,1990,0.0
SWE,1991,0.0
SWE,1992,0.0
SWE,1993,0.0
SWE,1994,0.0
SWE,1995,0.0
SWE,1996,0.0
SWE,1997,0.0
SWE,1998,0.0
SWE,1999,0.0
SWE,2000,0.0
SWE,2001,0.0
SWE,2002,0.0
SWE,2003,0.0
SWE,2004,0.0
SWE,2005,0.0
SWE,2006,0.0
SWE,2007,0.0
SWE,2008,0.0
SWE,2009,0.0
SWE,2010,0.0
SWE,2011,0.0
SWE,2012,0.0
SWE,2013,0.0
SWE,2014,0.0
SWE,2015,0.0
SWE,2016,0.0
SWE,2017,0.0
SWE,2018,0.0
SWE,2019,0.0
SWE,2020,0.0
SWE,2021,0.0
SWE,2022,0.0
SWE,2023,0.0
SWE,2024,0.0
SWE,2025,9.0
SWZ,1989,0.0
SWZ,1990,0.0
SWZ,1991,0.0
SWZ,1992,0.0
SWZ,1993,0.0
SWZ,1994,0.0
SWZ,1995,0.0
SWZ,1996,0.0
SWZ,1997,0.0
SWZ,1998,0.0
SWZ,1999,0.0
SWZ,2000,0.0
SWZ,2001,0.0
SWZ,2002,0.0
SWZ,2003,0.0
SWZ,2004,0.0
SWZ,2005,0.0
SWZ,2006,0.0
SWZ,2007,0.0
SWZ,2008,0.0
SWZ,2009,0.0
SWZ,2010,0.0
SWZ,2011,0.0
SWZ,2012,0.0
SWZ,2013,0.0
SWZ,2014,0.0
SWZ,2015,0.0
SWZ,2016,0.0
SWZ,2017,0.0
SWZ,2018,0.0
SWZ,2019,0.0
SWZ,2020,0.0
SWZ,2021,0.0
SWZ,2022,0.0
SWZ,2023,0.0
SWZ,2024,0.0
SWZ,2025,6.0
SYR,1966,1.0
SYR,1979,1.0
SYR,1980,1.0
SYR,1981,1.0
SYR,1982,2.0
SYR,1989,0.0
SYR,1990,0.0
SYR,1991,0.0
SYR,1992,0.0
SYR,1993,0.0
SYR,1994,0.0
SYR,1995,0.0
SYR,1996,0.0
SYR,1997,0.0
SYR,1998,0.0
SYR,1999,0.0
SYR,2000,0.0
SYR,2001,0.0
SYR,2002,0.0
SYR,2003,0.0
SYR,2004,0.0
SYR,2005,0.0
SYR,2006,0.0
SYR,2007,0.0
SYR,2008,0.0
SYR,2009,0.0
SYR,2010,0.0
SYR,2011,1203.0
SYR,2012,50490.0
SYR,2013,72016.0
SYR,2014,65345.0
SYR,2015,50181.0
SYR,2016,43650.0
SYR,2017,24126.0
SYR,2018,13072.0
SYR,2019,7379.0
SYR,2020,4589.0
SYR,2021,1356.0
SYR,2022,911.0
SYR,2023,1500.0
SYR,2024,2166.0
SYR,2025,6219.0
TCD,1989,315.0
TCD,1990,1352.0
TCD,1991,68.0
TCD,1992,899.0
TCD,1993,120.0
TCD,1994,156.0
TCD,1995,0.0
TCD,1996,0.0
TCD,1997,97.0
TCD,1998,34.0
TCD,1999,394.0
TCD,2000,989.0
TCD,2001,226.0
TCD,2002,294.0
TCD,2003,37.0
TCD,2004,0.0
TCD,2005,100.0
TCD,2006,1250.0
TCD,2007,69.0
TCD,2008,991.0
TCD,2009,131.0
TCD,2010,42.0
TCD,2011,0.0
TCD,2012,0.0
TCD,2013,0.0
TCD,2014,0.0
TCD,2015,272.0
TCD,2016,0.0
TCD,2017,57.0
TCD,2018,150.0
TCD,2019,144.0
TCD,2020,196.0
TCD,2021,486.0
TCD,2022,35.0
TCD,2023,61.0
TCD,2024,0.0
TCD,2025,217.0
TGO,1989,0.0
TGO,1990,0.0
TGO,1991,1.0
TGO,1992,1.0
TGO,1993,1.0
TGO,1994,1.0
TGO,1995,2.0
TGO,1996,1.0
TGO,1997,1.0
TGO,1998,2.0
TGO,1999,2.0
TGO,2000,1.0
TGO,2001,1.0
TGO,2002,0.0
TGO,2003,0.0
TGO,2004,0.0
TGO,2005,0.0
TGO,2006,0.0
TGO,2007,0.0
TGO,2008,0.0
TGO,2009,0.0
TGO,2010,0.0
TGO,2011,0.0
TGO,2012,0.0
TGO,2013,0.0
TGO,2014,0.0
TGO,2015,0.0
TGO,2016,0.0
TGO,2017,0.0
TGO,2018,0.0
TGO,2019,0.0
TGO,2020,0.0
TGO,2021,0.0
TGO,2022,34.0
TGO,2023,29.0
TGO,2024,46.0
TGO,2025,13.0
THA,1951,1.0
THA,1974,1.0
THA,1975,1.0
THA,1976,1.0
THA,1977,1.0
THA,1978,1.0
THA,1979,1.0
THA,1980,1.0
THA,1981,1.0
THA,1982,1.0
THA,1989,0.0
THA,1990,0.0
THA,1991,0.0
THA,1992,0.0
THA,1993,0.0
THA,1994,0.0
THA,1995,0.0
THA,1996,0.0
THA,1997,0.0
THA,1998,0.0
THA,1999,0.0
THA,2000,0.0
THA,2001,0.0
THA,2002,0.0
THA,2003,26.0
THA,2004,164.0
THA,2005,205.0
THA,2006,212.0
THA,2007,197.0
THA,2008,130.0
THA,2009,138.0
THA,2010,76.0
THA,2011,172.0
THA,2012,131.0
THA,2013,189.0
THA,2014,68.0
THA,2015,57.0
THA,2016,50.0
THA,2017,43.0
THA,2018,36.0
THA,2019,55.0
THA,2020,46.0
THA,2021,38.0
THA,2022,29.0
THA,2023,30.0
THA,2024,35.0
THA,2025,172.0
TJK,1989,0.0
TJK,1990,0.0
TJK,1991,0.0
TJK,1992,3355.0
TJK,1993,1395.0
TJK,1994,356.0
TJK,1995,368.0
TJK,1996,2790.0
TJK,1997,87.0
TJK,1998,600.0
TJK,1999,0.0
TJK,2000,46.0
TJK,2001,0.0
TJK,2002,0.0
TJK,2003,0.0
TJK,2004,0.0
TJK,2005,0.0
TJK,2006,0.0
TJK,2007,0.0
TJK,2008,0.0
TJK,2009,0.0
TJK,2010,98.0
TJK,2011,28.0
TJK,2012,0.0
TJK,2013,0.0
TJK,2014,0.0
TJK,2015,0.0
TJK,2016,0.0
TJK,2017,0.0
TJK,2018,52.0
TJK,2019,49.0
TJK,2020,0.0
TJK,2021,56.0
TJK,2022,150.0
TJK,2023,0.0
TJK,2024,0.0
TJK,2025,12.0
TKM,1999,1.0
TKM,2000,1.0
TKM,2004,1.0
TTO,1989,0.0
TTO,1990,39.0
TTO,1991,0.0
TTO,1992,0.0
TTO,1993,0.0
TTO,1994,0.0
TTO,1995,0.0
TTO,1996,0.0
TTO,1997,0.0
TTO,1998,0.0
TTO,1999,0.0
TTO,2000,0.0
TTO,2001,0.0
TTO,2002,0.0
TTO,2003,0.0
TTO,2004,0.0
TTO,2005,0.0
TTO,2006,0.0
TTO,2007,0.0
TTO,2008,0.0
TTO,2009,0.0
TTO,2010,0.0
TTO,2011,0.0
TTO,2012,0.0
TTO,2013,0.0
TTO,2014,0.0
TTO,2015,0.0
TTO,2016,0.0
TTO,2017,0.0
TTO,2018,0.0
TTO,2019,0.0
TTO,2020,0.0
TTO,2021,0.0
TTO,2022,0.0
TTO,2023,0.0
TTO,2024,0.0
TTO,2025,31.0
TUN,1980,1.0
TUN,1989,0.0
TUN,1990,0.0
TUN,1991,0.0
TUN,1992,0.0
TUN,1993,0.0
TUN,1994,0.0
TUN,1995,0.0
TUN,1996,0.0
TUN,1997,0.0
TUN,1998,0.0
TUN,1999,0.0
TUN,2000,0.0
TUN,2001,0.0
TUN,2002,0.0
TUN,2003,0.0
TUN,2004,0.0
TUN,2005,0.0
TUN,2006,0.0
TUN,2007,0.0
TUN,2008,0.0
TUN,2009,0.0
TUN,2010,0.0
TUN,2011,0.0
TUN,2012,0.0
TUN,2013,29.0
TUN,2014,50.0
TUN,2015,59.0
TUN,2016,71.0
TUN,2017,0.0
TUN,2018,0.0
TUN,2019,0.0
TUN,2020,0.0
TUN,2021,0.0
TUN,2022,0.0
TUN,2023,0.0
TUN,2024,0.0
TUN,2025,0.0
TUR,1984,1.0
TUR,1985,1.0
TUR,1986,1.0
TUR,1987,1.0
TUR,1988,1.0
TUR,1989,442.0
TUR,1990,526.0
TUR,1991,407.0
TUR,1992,1730.0
TUR,1993,2336.0
TUR,1994,4159.0
TUR,1995,3725.0
TUR,1996,3962.0
TUR,1997,3866.0
TUR,1998,2073.0
TUR,1999,1360.0
TUR,2000,206.0
TUR,2001,132.0
TUR,2002,54.0
TUR,2003,82.0
TUR,2004,195.0
TUR,2005,293.0
TUR,2006,225.0
TUR,2007,499.0
TUR,2008,588.0
TUR,2009,147.0
TUR,2010,355.0
TUR,2011,558.0
TUR,2012,853.0
TUR,2013,31.0
TUR,2014,0.0
TUR,2015,933.0
TUR,2016,2607.0
TUR,2017,1481.0
TUR,2018,921.0
TUR,2019,590.0
TUR,2020,412.0
TUR,2021,475.0
TUR,2022,748.0
TUR,2023,372.0
TUR,2024,209.0
TUR,2025,11.0
TZA,1978,1.0
TZA,1989,0.0
TZA,1990,0.0
TZA,1991,0.0
TZA,1992,0.0
TZA,1993,0.0
TZA,1994,0.0
TZA,1995,0.0
TZA,1996,0.0
TZA,1997,0.0
TZA,1998,0.0
TZA,1999,0.0
TZA,2000,0.0
TZA,2001,0.0
TZA,2002,0.0
TZA,2003,0.0
TZA,2004,0.0
TZA,2005,0.0
TZA,2006,0.0
TZA,2007,0.0
TZA,2008,0.0
TZA,2009,0.0
TZA,2010,0.0
TZA,2011,0.0
TZA,2012,0.0
TZA,2013,0.0
TZA,2014,0.0
TZA,2015,0.0
TZA,2016,0.0
TZA,2017,0.0
TZA,2018,0.0
TZA,2019,0.0
TZA,2020,25.0
TZA,2021,0.0
TZA,2022,0.0
TZA,2023,0.0
TZA,2024,0.0
TZA,2025,231.0
UGA,1971,1.0
UGA,1972,1.0
UGA,1974,1.0
UGA,1979,1.0
UGA,1980,1.0
UGA,1981,2.0
UGA,1982,2.0
UGA,1983,2.0
UGA,1984,2.0
UGA,1985,2.0
UGA,1986,2.0
UGA,1987,2.0
UGA,1988,2.0
UGA,1989,1019.0
UGA,1990,621.0
UGA,1991,853.0
UGA,1992,72.0
UGA,1993,0.0
UGA,1994,149.0
UGA,1995,295.0
UGA,1996,1268.0
UGA,1997,888.0
UGA,1998,835.0
UGA,1999,355.0
UGA,2000,388.0
UGA,2001,189.0
UGA,2002,1086.0
UGA,2003,642.0
UGA,2004,1610.0
UGA,2005,695.0
UGA,2006,221.0
UGA,2007,91.0
UGA,2008,53.0
UGA,2009,238.0
UGA,2010,120.0
UGA,2011,136.0
UGA,2012,0.0
UGA,2013,100.0
UGA,2014,864.0
UGA,2015,197.0
UGA,2016,152.0
UGA,2017,141.0
UGA,2018,0.0
UGA,2019,0.0
UGA,2020,0.0
UGA,2021,0.0
UGA,2022,25.0
UGA,2023,0.0
UGA,2024,0.0
UGA,2025,41.0
UKR,1989,0.0
UKR,1990,0.0
UKR,1991,0.0
UKR,1992,0.0
UKR,1993,0.0
UKR,1994,0.0
UKR,1995,0.0
UKR,1996,0.0
UKR,1997,0.0
UKR,1998,0.0
UKR,1999,0.0
UKR,2000,0.0
UKR,2001,0.0
UKR,2002,0.0
UKR,2003,0.0
UKR,2004,0.0
UKR,2005,0.0
UKR,2006,0.0
UKR,2007,0.0
UKR,2008,0.0
UKR,2009,0.0
UKR,2010,0.0
UKR,2011,0.0
UKR,2012,0.0
UKR,2013,0.0
UKR,2014,4895.0
UKR,2015,1890.0
UKR,2016,697.0
UKR,2017,447.0
UKR,2018,243.0
UKR,2019,311.0
UKR,2020,196.0
UKR,2021,208.0
UKR,2022,91545.0
UKR,2023,75180.0
UKR,2024,75686.0
UKR,2025,84876.0
URY,1972,1.0
USA,1950,1.0
USA,1989,843.0
USA,1990,0.0
USA,1991,0.0
USA,1992,0.0
USA,1993,0.0
USA,1994,0.0
USA,1995,0.0
USA,1996,0.0
USA,1997,0.0
USA,1998,0.0
USA,1999,0.0
USA,2000,0.0
USA,2001,2980.0
USA,2002,880.0
USA,2003,7992.0
USA,2004,378.0
USA,2005,108.0
USA,2006,246.0
USA,2007,186.0
USA,2008,291.0
USA,2009,493.0
USA,2010,329.0
USA,2011,203.0
USA,2012,225.0
USA,2013,38.0
USA,2014,138.0
USA,2015,87.0
USA,2016,117.0
USA,2017,111.0
USA,2018,0.0
USA,2019,37.0
USA,2020,0.0
USA,2021,0.0
USA,2022,0.0
USA,2023,0.0
USA,2024,117.0
USA,2025,5.0
UZB,1989,0.0
UZB,1990,0.0
UZB,1991,0.0
UZB,1992,2.0
UZB,1993,2.0
UZB,1994,1.0
UZB,1995,1.0
UZB,1996,2.0
UZB,1997,1.0
UZB,1998,1.0
UZB,1999,67.0
UZB,2000,471.0
UZB,2001,0.0
UZB,2002,0.0
UZB,2003,0.0
UZB,2004,37.0
UZB,2005,0.0
UZB,2006,0.0
UZB,2007,0.0
UZB,2008,0.0
UZB,2009,0.0
UZB,2010,1.0
UZB,2011,1.0
UZB,2012,0.0
UZB,2013,0.0
UZB,2014,0.0
UZB,2015,0.0
UZB,2016,0.0
UZB,2017,0.0
UZB,2018,1.0
UZB,2019,1.0
UZB,2020,0.0
UZB,2021,0.0
UZB,2022,0.0
UZB,2023,0.0
UZB,2024,0.0
UZB,2025,1.0
VEN,1962,1.0
VEN,1982,1.0
VEN,1989,0.0
VEN,1990,0.0
VEN,1991,0.0
VEN,1992,144.0
VEN,1993,0.0
VEN,1994,0.0
VEN,1995,0.0
VEN,1996,0.0
VEN,1997,0.0
VEN,1998,0.0
VEN,1999,0.0
VEN,2000,0.0
VEN,2001,0.0
VEN,2002,0.0
VEN,2003,0.0
VEN,2004,0.0
VEN,2005,0.0
VEN,2006,0.0
VEN,2007,0.0
VEN,2008,0.0
VEN,2009,0.0
VEN,2010,0.0
VEN,2011,0.0
VEN,2012,0.0
VEN,2013,0.0
VEN,2014,0.0
VEN,2015,0.0
VEN,2016,0.0
VEN,2017,0.0
VEN,2018,0.0
VEN,2019,0.0
VEN,2020,0.0
VEN,2021,0.0
VEN,2022,0.0
VEN,2023,0.0
VEN,2024,0.0
VEN,2025,50.0
YEM,1948,2.0
YEM,1962,2.0
YEM,1963,2.0
YEM,1964,2.0
YEM,1965,1.0
YEM,1966,2.0
YEM,1967,2.0
YEM,1968,1.0
YEM,1969,1.0
YEM,1970,1.0
YEM,1979,1.0
YEM,1980,1.0
YEM,1981,1.0
YEM,1982,1.0
YEM,1989,0.0
YEM,1990,0.0
YEM,1991,0.0
YEM,1992,0.0
YEM,1993,0.0
YEM,1994,1489.0
YEM,1995,0.0
YEM,1996,0.0
YEM,1997,0.0
YEM,1998,0.0
YEM,1999,0.0
YEM,2000,0.0
YEM,2001,0.0
YEM,2002,0.0
YEM,2003,0.0
YEM,2004,0.0
YEM,2005,0.0
YEM,2006,0.0
YEM,2007,0.0
YEM,2008,0.0
YEM,2009,94.0
YEM,2010,175.0
YEM,2011,1143.0
YEM,2012,2366.0
YEM,2013,578.0
YEM,2014,1826.0
YEM,2015,7801.0
YEM,2016,3133.0
YEM,2017,3190.0
YEM,2018,4650.0
YEM,2019,2634.0
YEM,2020,6293.0
YEM,2021,23357.0
YEM,2022,2920.0
YEM,2023,804.0
YEM,2024,896.0
YEM,2025,1750.0
ZAF,1966,1.0
ZAF,1967,1.0
ZAF,1968,1.0
ZAF,1969,1.0
ZAF,1970,1.0
ZAF,1971,1.0
ZAF,1972,1.0
ZAF,1973,1.0
ZAF,1974,1.0
ZAF,1975,1.0
ZAF,1976,1.0
ZAF,1977,1.0
ZAF,1978,2.0
ZAF,1979,1.0
ZAF,1980,2.0
ZAF,1981,2.0
ZAF,1982,2.0
ZAF,1983,2.0
ZAF,1984,1.0
ZAF,1985,1.0
ZAF,1986,2.0
ZAF,1987,2.0
ZAF,1988,2.0
ZAF,1989,361.0
ZAF,1990,0.0
ZAF,1991,0.0
ZAF,1992,0.0
ZAF,1993,0.0
ZAF,1994,0.0
ZAF,1995,0.0
ZAF,1996,0.0
ZAF,1997,0.0
ZAF,1998,0.0
ZAF,1999,0.0
ZAF,2000,0.0
ZAF,2001,0.0
ZAF,2002,0.0
ZAF,2003,0.0
ZAF,2004,0.0
ZAF,2005,0.0
ZAF,2006,0.0
ZAF,2007,0.0
ZAF,2008,0.0
ZAF,2009,0.0
ZAF,2010,0.0
ZAF,2011,0.0
ZAF,2012,0.0
ZAF,2013,0.0
ZAF,2014,0.0
ZAF,2015,0.0
ZAF,2016,0.0
ZAF,2017,0.0
ZAF,2018,0.0
ZAF,2019,0.0
ZAF,2020,0.0
ZAF,2021,0.0
ZAF,2022,0.0
ZAF,2023,0.0
ZAF,2024,0.0
ZAF,2025,42.0
ZMB,1982,1.0
ZMB,1983,1.0
ZMB,1984,1.0
ZMB,1986,1.0
ZMB,1987,1.0
ZMB,1988,2.0
ZMB,1989,1.0
ZMB,1990,2.0
ZMB,1991,2.0
ZMB,1992,2.0
ZMB,1993,1.0
ZMB,1994,1.0
ZMB,1995,1.0
ZMB,1996,1.0
ZMB,2001,1.0
ZMB,2002,1.0
ZMB,2006,1.0
ZMB,2007,2.0
ZMB,2008,2.0
ZMB,2009,2.0
ZMB,2010,2.0
ZMB,2011,2.0
ZMB,2012,2.0
ZMB,2013,1.0
ZMB,2014,2.0
ZMB,2015,2.0
ZMB,2016,2.0
ZMB,2017,2.0
ZMB,2018,2.0
ZMB,2019,2.0
ZMB,2020,2.0
ZMB,2021,2.0
ZMB,2022,2.0
ZMB,2023,2.0
ZMB,2024,2.0
ZWE,1991,1.0
ZWE,1992,1.0
ZWE,1993,1.0
ZWE,1994,1.0
ZWE,1999,1.0
ZWE,2008,1.0
